Query_Species	Query_NUMT	DB_Species	Matches_NUMT
mPanPan1	mPanPan1_numt269	mPonAbe1	mPonAbe1_numt253
mPanPan1	mPanPan1_numt269	mPonAbe1	mPonAbe1_numt254
mPanPan1	mPanPan1_numt269	mPonAbe1	mPonAbe1_numt255
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt236
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt235
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt239
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt240
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt238
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt243
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt244
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt242
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt246
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt247
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt245
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt249
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt250
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt251
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt254
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt255
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt253
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt257
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt258
mPanPan1	mPanPan1_numt269	mPonPyg2	mPonPyg2_numt259
mPanPan1	mPanPan1_numt270	CHM13	CHM13_numt614
mPanPan1	mPanPan1_numt270	CHM13	CHM13_numt615
mPanPan1	mPanPan1_numt270	mGorGor1	mGorGor1_numt416
mPanPan1	mPanPan1_numt270	mGorGor1	mGorGor1_numt417
mPanPan1	mPanPan1_numt270	mGorGor1	mGorGor1_numt418
mPanPan1	mPanPan1_numt270	mGorGor1	mGorGor1_numt419
mPanPan1	mPanPan1_numt270	mGorGor1	mGorGor1_numt421
mPanPan1	mPanPan1_numt270	mGorGor1	mGorGor1_numt422
mPanPan1	mPanPan1_numt270	mGorGor1	mGorGor1_numt423
mPanPan1	mPanPan1_numt270	mGorGor1	mGorGor1_numt424
mPanPan1	mPanPan1_numt270	mPanTro3	mPanTro3_numt262
mPanPan1	mPanPan1_numt270	mPanTro3	mPanTro3_numt263
mPanPan1	mPanPan1_numt270	mPonAbe1	mPonAbe1_numt238
mPanPan1	mPanPan1_numt270	mPonAbe1	mPonAbe1_numt239
mPanPan1	mPanPan1_numt270	mPonAbe1	mPonAbe1_numt240
mPanPan1	mPanPan1_numt270	mPonAbe1	mPonAbe1_numt243
mPanPan1	mPanPan1_numt270	mPonAbe1	mPonAbe1_numt244
mPanPan1	mPanPan1_numt270	mPonAbe1	mPonAbe1_numt245
mPanPan1	mPanPan1_numt270	mPonAbe1	mPonAbe1_numt249
mPanPan1	mPanPan1_numt270	mPonAbe1	mPonAbe1_numt250
mPanPan1	mPanPan1_numt270	mPonAbe1	mPonAbe1_numt248
mPanPan1	mPanPan1_numt270	mPonAbe1	mPonAbe1_numt253
mPanPan1	mPanPan1_numt270	mPonAbe1	mPonAbe1_numt254
mPanPan1	mPanPan1_numt270	mPonAbe1	mPonAbe1_numt255
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt236
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt235
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt239
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt240
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt238
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt243
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt244
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt242
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt246
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt247
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt245
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt249
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt250
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt251
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt254
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt255
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt253
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt257
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt258
mPanPan1	mPanPan1_numt270	mPonPyg2	mPonPyg2_numt259
mPanPan1	mPanPan1_numt271	CHM13	CHM13_numt604
mPanPan1	mPanPan1_numt271	mGorGor1	mGorGor1_numt433
mPanPan1	mPanPan1_numt271	mPanTro3	mPanTro3_numt264
mPanPan1	mPanPan1_numt271	mSymSyn1	(not_in_v1)
mPanPan1	mPanPan1_numt272	CHM13	CHM13_numt605
mPanPan1	mPanPan1_numt272	mGorGor1	mGorGor1_numt432
mPanPan1	mPanPan1_numt272	mPanTro3	mPanTro3_numt265
mPanPan1	mPanPan1_numt272	mPonAbe1	mPonAbe1_numt228
mPanPan1	mPanPan1_numt272	mPonPyg2	mPonPyg2_numt225
mPanPan1	mPanPan1_numt273	mPanTro3	mPanTro3_numt273
mPanPan1	mPanPan1_numt274	CHM13	CHM13_numt620
mPanPan1	mPanPan1_numt274	mGorGor1	mGorGor1_numt412
mPanPan1	mPanPan1_numt274	mPanTro3	mPanTro3_numt274
mPanPan1	mPanPan1_numt274	mPonAbe1	mPonAbe1_numt258
mPanPan1	mPanPan1_numt274	mPonPyg2	mPonPyg2_numt264
mPanPan1	mPanPan1_numt275	CHM13	(not_in_v1)
mPanPan1	mPanPan1_numt275	mGorGor1	(not_in_v1)
mPanPan1	mPanPan1_numt275	mPanTro3	mPanTro3_numt275
mPanPan1	mPanPan1_numt275	mPonPyg2	(not_in_v1)
mPanPan1	mPanPan1_numt276	CHM13	CHM13_numt621
mPanPan1	mPanPan1_numt276	mGorGor1	mGorGor1_numt411
mPanPan1	mPanPan1_numt276	mPanTro3	mPanTro3_numt276
mPanPan1	mPanPan1_numt277	CHM13	CHM13_numt622
mPanPan1	mPanPan1_numt277	mGorGor1	mGorGor1_numt410
mPanPan1	mPanPan1_numt277	mPanTro3	mPanTro3_numt277
mPanPan1	mPanPan1_numt277	mPonAbe1	mPonAbe1_numt259
mPanPan1	mPanPan1_numt277	mPonPyg2	mPonPyg2_numt265
mPanPan1	mPanPan1_numt278	CHM13	CHM13_numt623
mPanPan1	mPanPan1_numt278	mGorGor1	(not_in_v1)
mPanPan1	mPanPan1_numt278	mPanTro3	mPanTro3_numt278
mPanPan1	mPanPan1_numt278	mPonAbe1	mPonAbe1_numt261
mPanPan1	mPanPan1_numt278	mPonPyg2	mPonPyg2_numt266
mPanPan1	mPanPan1_numt279	CHM13	(not_in_v1)
mPanPan1	mPanPan1_numt279	mGorGor1	mGorGor1_numt409
mPanPan1	mPanPan1_numt279	mPanTro3	(not_in_v1)
mPanPan1	mPanPan1_numt279	mPonAbe1	(not_in_v1)
mPanPan1	mPanPan1_numt279	mPonPyg2	(not_in_v1)
mPanPan1	mPanPan1_numt279	mSymSyn1	(not_in_v1)
mPanPan1	mPanPan1_numt280	mPonPyg2	(not_in_v1)
mPanPan1	mPanPan1_numt281	CHM13	CHM13_numt43
mPanPan1	mPanPan1_numt281	mGorGor1	mGorGor1_numt238
mPanPan1	mPanPan1_numt281	mPanTro3	mPanTro3_numt279
mPanPan1	mPanPan1_numt281	mPonAbe1	mPonAbe1_numt262
mPanPan1	mPanPan1_numt281	mPonPyg2	mPonPyg2_numt268
mPanPan1	mPanPan1_numt282	CHM13	(not_in_v1)
mPanPan1	mPanPan1_numt282	mPanTro3	mPanTro3_numt280
mPanPan1	mPanPan1_numt283	CHM13	CHM13_numt42
mPanPan1	mPanPan1_numt283	mGorGor1	mGorGor1_numt243
mPanPan1	mPanPan1_numt283	mGorGor1	mGorGor1_numt244
mPanPan1	mPanPan1_numt283	mPanTro3	mPanTro3_numt281
mPanPan1	mPanPan1_numt283	mPonAbe1	mPonAbe1_numt263
mPanPan1	mPanPan1_numt283	mPonAbe1	mPonAbe1_numt264
mPanPan1	mPanPan1_numt283	mPonPyg2	mPonPyg2_numt270
mPanPan1	mPanPan1_numt283	mPonPyg2	mPonPyg2_numt269
mPanPan1	mPanPan1_numt284	CHM13	CHM13_numt41
mPanPan1	mPanPan1_numt284	mGorGor1	mGorGor1_numt242
mPanPan1	mPanPan1_numt284	mPanTro3	mPanTro3_numt282
mPanPan1	mPanPan1_numt284	mPonAbe1	mPonAbe1_numt265
mPanPan1	mPanPan1_numt284	mPonPyg2	mPonPyg2_numt271
mPanPan1	mPanPan1_numt285	CHM13	CHM13_numt40
mPanPan1	mPanPan1_numt285	mGorGor1	mGorGor1_numt241
mPanPan1	mPanPan1_numt285	mPanTro3	mPanTro3_numt283
mPanPan1	mPanPan1_numt285	mPonAbe1	mPonAbe1_numt266
mPanPan1	mPanPan1_numt285	mPonPyg2	mPonPyg2_numt272
mPanPan1	mPanPan1_numt286	CHM13	CHM13_numt39
mPanPan1	mPanPan1_numt286	mGorGor1	mGorGor1_numt240
mPanPan1	mPanPan1_numt286	mPanTro3	mPanTro3_numt284
mPanPan1	mPanPan1_numt287	CHM13	CHM13_numt38
mPanPan1	mPanPan1_numt287	mGorGor1	mGorGor1_numt248
mPanPan1	mPanPan1_numt287	mPanTro3	mPanTro3_numt286
mPanPan1	mPanPan1_numt287	mPonAbe1	mPonAbe1_numt268
mPanPan1	mPanPan1_numt287	mPonPyg2	mPonPyg2_numt274
mPanPan1	mPanPan1_numt288	CHM13	CHM13_numt37
mPanPan1	mPanPan1_numt288	mGorGor1	mGorGor1_numt245
mPanPan1	mPanPan1_numt288	mPanTro3	mPanTro3_numt288
mPanPan1	mPanPan1_numt288	mPonAbe1	(not_in_v1)
mPanPan1	mPanPan1_numt288	mPonPyg2	mPonPyg2_numt275
mPanPan1	mPanPan1_numt289	CHM13	CHM13_numt35
mPanPan1	mPanPan1_numt289	mGorGor1	mGorGor1_numt249
mPanPan1	mPanPan1_numt289	mPanTro3	mPanTro3_numt289
mPanPan1	mPanPan1_numt289	mPonAbe1	mPonAbe1_numt269
mPanPan1	mPanPan1_numt289	mPonPyg2	mPonPyg2_numt276
mPanPan1	mPanPan1_numt290	CHM13	(not_in_v1)
mPanPan1	mPanPan1_numt290	mGorGor1	(not_in_v1)
mPanPan1	mPanPan1_numt290	mPanTro3	(not_in_v1)
mPanPan1	mPanPan1_numt290	mPonAbe1	(not_in_v1)
mPanPan1	mPanPan1_numt290	mPonPyg2	(not_in_v1)
mPanPan1	mPanPan1_numt291	CHM13	CHM13_numt34
mPanPan1	mPanPan1_numt291	mGorGor1	mGorGor1_numt250
mPanPan1	mPanPan1_numt291	mPanTro3	mPanTro3_numt290
mPanPan1	mPanPan1_numt291	mPonAbe1	mPonAbe1_numt270
mPanPan1	mPanPan1_numt291	mPonPyg2	mPonPyg2_numt277
mPanPan1	mPanPan1_numt292	CHM13	CHM13_numt33
mPanPan1	mPanPan1_numt292	mGorGor1	mGorGor1_numt251
mPanPan1	mPanPan1_numt292	mPanTro3	mPanTro3_numt292
mPanPan1	mPanPan1_numt292	mPonAbe1	mPonAbe1_numt272
mPanPan1	mPanPan1_numt292	mPonPyg2	mPonPyg2_numt280
mPanPan1	mPanPan1_numt293	CHM13	CHM13_numt32
mPanPan1	mPanPan1_numt293	mGorGor1	(not_in_v1)
mPanPan1	mPanPan1_numt293	mPanTro3	mPanTro3_numt293
mPanPan1	mPanPan1_numt293	mPonAbe1	mPonAbe1_numt273
mPanPan1	mPanPan1_numt293	mPonPyg2	mPonPyg2_numt281
mPanPan1	mPanPan1_numt294	mPanTro3	mPanTro3_numt294
mPanPan1	mPanPan1_numt294	mSymSyn1	(not_in_v1)
mPanPan1	mPanPan1_numt295	CHM13	CHM13_numt31
mPanPan1	mPanPan1_numt295	mGorGor1	mGorGor1_numt252
mPanPan1	mPanPan1_numt295	mPanTro3	mPanTro3_numt295
mPanPan1	mPanPan1_numt295	mPonAbe1	mPonAbe1_numt274
mPanPan1	mPanPan1_numt295	mPonPyg2	mPonPyg2_numt282
mPanPan1	mPanPan1_numt296	mGorGor1	mGorGor1_numt253
mPanPan1	mPanPan1_numt297	CHM13	CHM13_numt29
mPanPan1	mPanPan1_numt297	mPanTro3	mPanTro3_numt298
mPanPan1	mPanPan1_numt298	CHM13	CHM13_numt24
mPanPan1	mPanPan1_numt298	mGorGor1	mGorGor1_numt256
mPanPan1	mPanPan1_numt298	mPanTro3	mPanTro3_numt299
mPanPan1	mPanPan1_numt298	mPonAbe1	mPonAbe1_numt278
mPanPan1	mPanPan1_numt298	mPonPyg2	mPonPyg2_numt286
mPanPan1	mPanPan1_numt299	CHM13	(not_in_v1)
mPanPan1	mPanPan1_numt299	mGorGor1	(not_in_v1)
mPanPan1	mPanPan1_numt299	mPanTro3	mPanTro3_numt300
mPanPan1	mPanPan1_numt299	mPonAbe1	(not_in_v1)
mPanPan1	mPanPan1_numt299	mPonPyg2	(not_in_v1)
mPanPan1	mPanPan1_numt299	mSymSyn1	(not_in_v1)
mPanPan1	mPanPan1_numt300	CHM13	CHM13_numt23
mPanPan1	mPanPan1_numt300	mGorGor1	mGorGor1_numt261
mPanPan1	mPanPan1_numt300	mPanTro3	mPanTro3_numt301
mPanPan1	mPanPan1_numt300	mPonAbe1	mPonAbe1_numt279
mPanPan1	mPanPan1_numt300	mPonPyg2	mPonPyg2_numt287
mPanPan1	mPanPan1_numt301	mPanTro3	mPanTro3_numt302
mPanPan1	mPanPan1_numt302	CHM13	CHM13_numt22
mPanPan1	mPanPan1_numt302	mGorGor1	mGorGor1_numt262
mPanPan1	mPanPan1_numt302	mPanTro3	mPanTro3_numt303
mPanPan1	mPanPan1_numt302	mPonAbe1	mPonAbe1_numt280
mPanPan1	mPanPan1_numt302	mPonPyg2	mPonPyg2_numt288
mPanPan1	mPanPan1_numt303	CHM13	CHM13_numt21
mPanPan1	mPanPan1_numt303	mGorGor1	mGorGor1_numt263
mPanPan1	mPanPan1_numt303	mPanTro3	mPanTro3_numt304
mPanPan1	mPanPan1_numt303	mPonAbe1	mPonAbe1_numt282
mPanPan1	mPanPan1_numt303	mPonPyg2	mPonPyg2_numt290
mPanPan1	mPanPan1_numt304	CHM13	CHM13_numt19
mPanPan1	mPanPan1_numt304	CHM13	CHM13_numt20
mPanPan1	mPanPan1_numt304	mGorGor1	mGorGor1_numt264
mPanPan1	mPanPan1_numt304	mGorGor1	mGorGor1_numt265
mPanPan1	mPanPan1_numt304	mPanTro3	mPanTro3_numt305
mPanPan1	mPanPan1_numt304	mPanTro3	mPanTro3_numt306
mPanPan1	mPanPan1_numt304	mPonAbe1	mPonAbe1_numt283
mPanPan1	mPanPan1_numt304	mPonAbe1	mPonAbe1_numt284
mPanPan1	mPanPan1_numt304	mPonPyg2	mPonPyg2_numt291
mPanPan1	mPanPan1_numt304	mPonPyg2	mPonPyg2_numt292
mPanPan1	mPanPan1_numt305	CHM13	CHM13_numt19
mPanPan1	mPanPan1_numt305	CHM13	CHM13_numt20
mPanPan1	mPanPan1_numt305	mGorGor1	mGorGor1_numt264
mPanPan1	mPanPan1_numt305	mGorGor1	mGorGor1_numt265
mPanPan1	mPanPan1_numt305	mPanTro3	mPanTro3_numt305
mPanPan1	mPanPan1_numt305	mPanTro3	mPanTro3_numt306
mPanPan1	mPanPan1_numt305	mPanTro3	mPanTro3_numt307
mPanPan1	mPanPan1_numt305	mPonAbe1	mPonAbe1_numt283
mPanPan1	mPanPan1_numt305	mPonAbe1	mPonAbe1_numt284
mPanPan1	mPanPan1_numt305	mPonPyg2	mPonPyg2_numt291
mPanPan1	mPanPan1_numt305	mPonPyg2	mPonPyg2_numt292
mPanPan1	mPanPan1_numt306	CHM13	CHM13_numt17
mPanPan1	mPanPan1_numt306	CHM13	CHM13_numt18
mPanPan1	mPanPan1_numt306	CHM13	CHM13_numt19
mPanPan1	mPanPan1_numt306	mGorGor1	mGorGor1_numt265
mPanPan1	mPanPan1_numt306	mGorGor1	mGorGor1_numt266
mPanPan1	mPanPan1_numt306	mPanTro3	mPanTro3_numt306
mPanPan1	mPanPan1_numt306	mPanTro3	mPanTro3_numt307
mPanPan1	mPanPan1_numt306	mPanTro3	mPanTro3_numt308
mPanPan1	mPanPan1_numt306	mPonAbe1	mPonAbe1_numt284
mPanPan1	mPanPan1_numt306	mPonAbe1	mPonAbe1_numt285
mPanPan1	mPanPan1_numt306	mPonAbe1	mPonAbe1_numt286
mPanPan1	mPanPan1_numt306	mPonPyg2	mPonPyg2_numt292
mPanPan1	mPanPan1_numt306	mPonPyg2	mPonPyg2_numt293
mPanPan1	mPanPan1_numt307	CHM13	CHM13_numt16
mPanPan1	mPanPan1_numt307	CHM13	CHM13_numt17
mPanPan1	mPanPan1_numt307	CHM13	CHM13_numt18
mPanPan1	mPanPan1_numt307	mGorGor1	mGorGor1_numt266
mPanPan1	mPanPan1_numt307	mGorGor1	mGorGor1_numt267
mPanPan1	mPanPan1_numt307	mPanTro3	mPanTro3_numt307
mPanPan1	mPanPan1_numt307	mPanTro3	mPanTro3_numt308
mPanPan1	mPanPan1_numt307	mPanTro3	mPanTro3_numt309
mPanPan1	mPanPan1_numt307	mPonAbe1	mPonAbe1_numt285
mPanPan1	mPanPan1_numt307	mPonAbe1	mPonAbe1_numt286
mPanPan1	mPanPan1_numt307	mPonAbe1	mPonAbe1_numt287
mPanPan1	mPanPan1_numt307	mPonPyg2	mPonPyg2_numt293
mPanPan1	mPanPan1_numt307	mPonPyg2	mPonPyg2_numt294
mPanPan1	mPanPan1_numt308	CHM13	CHM13_numt16
mPanPan1	mPanPan1_numt308	CHM13	CHM13_numt17
mPanPan1	mPanPan1_numt308	CHM13	CHM13_numt18
mPanPan1	mPanPan1_numt308	mGorGor1	mGorGor1_numt267
mPanPan1	mPanPan1_numt308	mPanTro3	mPanTro3_numt308
mPanPan1	mPanPan1_numt308	mPanTro3	mPanTro3_numt309
mPanPan1	mPanPan1_numt308	mPonAbe1	mPonAbe1_numt286
mPanPan1	mPanPan1_numt308	mPonAbe1	mPonAbe1_numt287
mPanPan1	mPanPan1_numt308	mPonPyg2	mPonPyg2_numt294
mPanPan1	mPanPan1_numt309	CHM13	CHM13_numt14
mPanPan1	mPanPan1_numt309	CHM13	CHM13_numt15
mPanPan1	mPanPan1_numt309	mGorGor1	mGorGor1_numt268
mPanPan1	mPanPan1_numt309	mPanTro3	mPanTro3_numt310
mPanPan1	mPanPan1_numt309	mPanTro3	mPanTro3_numt311
mPanPan1	mPanPan1_numt309	mPonAbe1	mPonAbe1_numt288
mPanPan1	mPanPan1_numt309	mPonAbe1	mPonAbe1_numt289
mPanPan1	mPanPan1_numt309	mPonPyg2	mPonPyg2_numt295
mPanPan1	mPanPan1_numt309	mPonPyg2	mPonPyg2_numt296
mPanPan1	mPanPan1_numt310	CHM13	CHM13_numt13
mPanPan1	mPanPan1_numt310	mGorGor1	mGorGor1_numt269
mPanPan1	mPanPan1_numt310	mPanTro3	(not_in_v1)
mPanPan1	mPanPan1_numt310	mPonAbe1	mPonAbe1_numt290
mPanPan1	mPanPan1_numt310	mPonPyg2	mPonPyg2_numt297
mPanPan1	mPanPan1_numt310	mSymSyn1	(not_in_v1)
mPanPan1	mPanPan1_numt311	CHM13	CHM13_numt12
mPanPan1	mPanPan1_numt311	mGorGor1	mGorGor1_numt271
mPanPan1	mPanPan1_numt311	mPanTro3	mPanTro3_numt312
mPanPan1	mPanPan1_numt311	mPonAbe1	mPonAbe1_numt291
mPanPan1	mPanPan1_numt311	mPonPyg2	mPonPyg2_numt298
mPanPan1	mPanPan1_numt312	CHM13	CHM13_numt11
mPanPan1	mPanPan1_numt312	mGorGor1	mGorGor1_numt272
mPanPan1	mPanPan1_numt312	mPanTro3	mPanTro3_numt313
mPanPan1	mPanPan1_numt312	mPonAbe1	mPonAbe1_numt292
mPanPan1	mPanPan1_numt312	mPonPyg2	mPonPyg2_numt299
mPanPan1	mPanPan1_numt314	CHM13	CHM13_numt10
mPanPan1	mPanPan1_numt314	mGorGor1	mGorGor1_numt273
mPanPan1	mPanPan1_numt314	mPanTro3	mPanTro3_numt314
mPanPan1	mPanPan1_numt314	mPonAbe1	mPonAbe1_numt293
mPanPan1	mPanPan1_numt314	mPonAbe1	mPonAbe1_numt294
mPanPan1	mPanPan1_numt314	mPonPyg2	mPonPyg2_numt300
mPanPan1	mPanPan1_numt314	mPonPyg2	mPonPyg2_numt301
mPanPan1	mPanPan1_numt315	CHM13	CHM13_numt8
mPanPan1	mPanPan1_numt315	mGorGor1	mGorGor1_numt274
mPanPan1	mPanPan1_numt315	mPanTro3	mPanTro3_numt315
mPanPan1	mPanPan1_numt315	mPonAbe1	mPonAbe1_numt295
mPanPan1	mPanPan1_numt315	mPonPyg2	mPonPyg2_numt302
mPanPan1	mPanPan1_numt316	CHM13	(not_in_v1)
mPanPan1	mPanPan1_numt316	mGorGor1	mGorGor1_numt275
mPanPan1	mPanPan1_numt316	mPanTro3	mPanTro3_numt316
mPanPan1	mPanPan1_numt316	mPonAbe1	mPonAbe1_numt296
mPanPan1	mPanPan1_numt316	mPonPyg2	(not_in_v1)
mPanPan1	mPanPan1_numt317	CHM13	(not_in_v1)
mPanPan1	mPanPan1_numt317	mGorGor1	(not_in_v1)
mPanPan1	mPanPan1_numt317	mPanTro3	(not_in_v1)
mPanPan1	mPanPan1_numt318	CHM13	CHM13_numt7
mPanPan1	mPanPan1_numt318	mGorGor1	(not_in_v1)
mPanPan1	mPanPan1_numt318	mPanTro3	mPanTro3_numt320
mPanPan1	mPanPan1_numt318	mPonAbe1	mPonAbe1_numt299
mPanPan1	mPanPan1_numt318	mPonPyg2	mPonPyg2_numt306
mPanPan1	mPanPan1_numt324	CHM13	CHM13_numt6
mPanPan1	mPanPan1_numt324	mGorGor1	mGorGor1_numt278
mPanPan1	mPanPan1_numt324	mPanTro3	mPanTro3_numt321
mPanPan1	mPanPan1_numt324	mPonAbe1	mPonAbe1_numt302
mPanPan1	mPanPan1_numt324	mPonPyg2	mPonPyg2_numt308
mPanPan1	mPanPan1_numt325	CHM13	CHM13_numt5
mPanPan1	mPanPan1_numt325	mGorGor1	mGorGor1_numt279
mPanPan1	mPanPan1_numt325	mPanTro3	mPanTro3_numt322
mPanPan1	mPanPan1_numt325	mPonAbe1	(not_in_v1)
mPanPan1	mPanPan1_numt325	mPonPyg2	(not_in_v1)
mPanPan1	mPanPan1_numt325	mSymSyn1	(not_in_v1)
mPanPan1	mPanPan1_numt326	mGorGor1	mGorGor1_numt280
mPanPan1	mPanPan1_numt326	mPanTro3	mPanTro3_numt323
mPanPan1	mPanPan1_numt327	CHM13	CHM13_numt3
mPanPan1	mPanPan1_numt327	mGorGor1	mGorGor1_numt281
mPanPan1	mPanPan1_numt327	mPanTro3	mPanTro3_numt324
mPanPan1	mPanPan1_numt327	mPonAbe1	mPonAbe1_numt304
mPanPan1	mPanPan1_numt327	mPonPyg2	mPonPyg2_numt310
mPanPan1	mPanPan1_numt328	CHM13	CHM13_numt2
mPanPan1	mPanPan1_numt328	mGorGor1	mGorGor1_numt282
mPanPan1	mPanPan1_numt328	mPanTro3	mPanTro3_numt325
mPanPan1	mPanPan1_numt328	mPonPyg2	mPonPyg2_numt311
mPanPan1	mPanPan1_numt329	CHM13	CHM13_numt1
mPanPan1	mPanPan1_numt329	mGorGor1	mGorGor1_numt283
mPanPan1	mPanPan1_numt329	mPanTro3	mPanTro3_numt326
mPanPan1	mPanPan1_numt329	mPonAbe1	(not_in_v1)
mPanPan1	mPanPan1_numt329	mPonPyg2	mPonPyg2_numt312
mPanPan1	mPanPan1_numt330	CHM13	CHM13_numt632
mPanPan1	mPanPan1_numt330	mGorGor1	mGorGor1_numt285
mPanPan1	mPanPan1_numt330	mPanTro3	mPanTro3_numt327
mPanPan1	mPanPan1_numt330	mPonAbe1	mPonAbe1_numt307
mPanPan1	mPanPan1_numt330	mPonPyg2	mPonPyg2_numt314
mPanPan1	mPanPan1_numt331	CHM13	CHM13_numt633
mPanPan1	mPanPan1_numt331	mGorGor1	mGorGor1_numt286
mPanPan1	mPanPan1_numt331	mGorGor1	mGorGor1_numt287
mPanPan1	mPanPan1_numt331	mPanTro3	mPanTro3_numt328
mPanPan1	mPanPan1_numt331	mPonAbe1	mPonAbe1_numt309
mPanPan1	mPanPan1_numt331	mPonAbe1	mPonAbe1_numt310
mPanPan1	mPanPan1_numt331	mPonPyg2	mPonPyg2_numt316
mPanPan1	mPanPan1_numt331	mPonPyg2	mPonPyg2_numt317
mPanPan1	mPanPan1_numt332	CHM13	CHM13_numt633
mPanPan1	mPanPan1_numt332	mGorGor1	mGorGor1_numt286
mPanPan1	mPanPan1_numt332	mGorGor1	mGorGor1_numt287
mPanPan1	mPanPan1_numt332	mPanTro3	mPanTro3_numt328
mPanPan1	mPanPan1_numt332	mPonAbe1	mPonAbe1_numt309
mPanPan1	mPanPan1_numt332	mPonAbe1	mPonAbe1_numt310
mPanPan1	mPanPan1_numt332	mPonPyg2	mPonPyg2_numt316
mPanPan1	mPanPan1_numt332	mPonPyg2	mPonPyg2_numt317
mPanPan1	mPanPan1_numt333	CHM13	CHM13_numt634
mPanPan1	mPanPan1_numt333	mPanTro3	mPanTro3_numt329
mPanPan1	mPanPan1_numt334	CHM13	CHM13_numt635
mPanPan1	mPanPan1_numt334	mGorGor1	mGorGor1_numt289
mPanPan1	mPanPan1_numt334	mPanTro3	mPanTro3_numt330
mPanPan1	mPanPan1_numt334	mPonAbe1	mPonAbe1_numt311
mPanPan1	mPanPan1_numt334	mPonPyg2	mPonPyg2_numt318
mPanPan1	mPanPan1_numt335	CHM13	CHM13_numt636
mPanPan1	mPanPan1_numt335	CHM13	CHM13_numt637
mPanPan1	mPanPan1_numt335	mGorGor1	mGorGor1_numt290
mPanPan1	mPanPan1_numt335	mPanTro3	mPanTro3_numt331
mPanPan1	mPanPan1_numt335	mPonAbe1	mPonAbe1_numt312
mPanPan1	mPanPan1_numt335	mPonPyg2	mPonPyg2_numt319
mPanPan1	mPanPan1_numt336	CHM13	CHM13_numt636
mPanPan1	mPanPan1_numt336	CHM13	CHM13_numt637
mPanPan1	mPanPan1_numt336	mGorGor1	mGorGor1_numt290
mPanPan1	mPanPan1_numt336	mPanTro3	mPanTro3_numt331
mPanPan1	mPanPan1_numt336	mPonAbe1	mPonAbe1_numt312
mPanPan1	mPanPan1_numt336	mPonPyg2	mPonPyg2_numt319
mPanPan1	mPanPan1_numt337	CHM13	CHM13_numt638
mPanPan1	mPanPan1_numt337	mGorGor1	mGorGor1_numt291
mPanPan1	mPanPan1_numt337	mPanTro3	mPanTro3_numt332
mPanPan1	mPanPan1_numt337	mPonAbe1	mPonAbe1_numt314
mPanPan1	mPanPan1_numt337	mPonAbe1	mPonAbe1_numt315
mPanPan1	mPanPan1_numt337	mPonPyg2	mPonPyg2_numt321
mPanPan1	mPanPan1_numt339	mPanTro3	mPanTro3_numt334
mPanPan1	mPanPan1_numt340	CHM13	CHM13_numt640
mPanPan1	mPanPan1_numt340	mPanTro3	mPanTro3_numt335
