NUMT	Bonobo	Chimpanzee	Human	Gorilla	Sorang	Borang
mPonPyg2_numt526	1	1	1	1	1	1
mPonPyg2_numt527	1	1	1	1	1	1
mPonPyg2_numt528	1	1	1	1	1	1
mPonPyg2_numt529	0	0	1	0	1	1
mPonPyg2_numt530	1	1	1	1	1	1
mPonPyg2_numt531	1	1	1	1	1	1
mPonPyg2_numt532	1	1	1	1	1	1
mPonPyg2_numt533	0	0	0	0	1	1
mPonPyg2_numt535	1	1	1	0	1	1
mPonPyg2_numt536	0	0	0	0	1	1
mPonPyg2_numt537	1	0	1	1	1	1
mPonPyg2_numt538	0	0	0	0	1	1
mPonPyg2_numt539	0	0	0	0	1	1
mPonPyg2_numt540	0	0	0	0	1	1
mPonPyg2_numt541	0	1	1	1	1	1
mPonPyg2_numt542	0	0	0	0	1	1
mPonPyg2_numt543	0	0	0	0	1	1
mPonPyg2_numt544	0	1	1	1	1	1
mPonPyg2_numt545	0	1	1	1	1	1
mPonPyg2_numt546	0	1	1	1	1	1
mPonPyg2_numt547	0	0	1	1	1	1
mPonPyg2_numt548	0	0	0	0	1	1
mPonPyg2_numt549	0	0	0	0	1	1
mPonPyg2_numt550	0	0	0	0	1	1
mPonPyg2_numt551	0	0	0	0	1	1
mPonPyg2_numt552	0	0	0	0	1	1
mPonPyg2_numt553	0	0	0	0	1	1
mPonPyg2_numt555	1	1	1	1	1	1
mPonPyg2_numt556	0	0	0	0	0	1
mPonPyg2_numt558	1	1	1	1	1	1
mPonPyg2_numt559	0	0	1	1	1	1
mPonPyg2_numt562	0	0	0	0	1	1
mPonPyg2_numt563	0	0	0	0	1	1
mPonPyg2_numt565	1	1	1	1	1	1
mPonPyg2_numt566	0	0	0	0	0	1
mPonPyg2_numt567	0	0	0	0	1	1
mPonPyg2_numt568	0	0	0	0	0	1
mPonPyg2_numt569	0	0	0	0	1	1
mPonPyg2_numt570	0	0	0	0	1	1
mPonPyg2_numt571	0	0	0	0	1	1
mPonPyg2_numt572	0	0	0	0	1	1
mPonPyg2_numt573	0	0	0	0	1	1
mPonPyg2_numt576	0	0	0	0	1	1
mPonPyg2_numt577	0	0	0	0	1	1
mPonPyg2_numt578	0	0	0	0	0	1
mPonPyg2_numt579	0	0	0	0	1	1
mPonPyg2_numt580	0	0	0	0	1	1
mPonPyg2_numt581	1	1	1	1	1	1
mPonPyg2_numt582	1	1	1	1	1	1
mPonPyg2_numt583	1	1	1	1	1	1
mPonPyg2_numt585	1	1	1	1	1	1
mPonPyg2_numt586	0	0	1	1	1	1
mPonPyg2_numt587	0	0	0	0	1	1
mPonPyg2_numt588	1	1	1	1	1	1
mPonPyg2_numt589	1	1	1	1	1	1
mPonPyg2_numt590	1	1	1	1	1	1
mPonPyg2_numt591	0	0	0	0	1	1
mPonPyg2_numt592	0	0	0	0	1	1
mPonPyg2_numt593	0	0	0	0	1	1
mPonPyg2_numt594	1	1	1	1	1	1
mPonPyg2_numt595	1	1	1	1	1	1
mPonPyg2_numt596	1	1	1	1	1	1
mPonPyg2_numt597	0	0	0	0	1	1
mPonPyg2_numt598	0	0	0	0	1	1
mPonPyg2_numt599	0	0	1	1	1	1
mPonPyg2_numt600	1	1	1	1	1	1
mPonPyg2_numt601	0	0	0	0	1	1
mPonPyg2_numt602	1	1	1	1	1	1
mPonPyg2_numt603	1	1	1	1	1	1
mPonPyg2_numt604	1	1	1	0	1	1
mPonPyg2_numt605	1	1	1	0	1	1
mPonPyg2_numt606	0	0	0	0	1	1
mPonPyg2_numt607	0	0	0	0	1	1
mPonPyg2_numt608	1	1	1	0	1	1
mPonPyg2_numt609	1	0	1	0	1	1
mPonPyg2_numt610	1	1	1	0	1	1
mPonPyg2_numt611	1	1	1	0	1	1
mPonPyg2_numt612	1	1	1	0	1	1
mPonPyg2_numt613	0	0	1	0	1	1
mPonPyg2_numt614	0	0	1	0	1	1
mPonPyg2_numt615	1	1	1	0	1	1
mPonPyg2_numt616	1	1	1	0	1	1
mPonPyg2_numt617	1	1	1	0	1	1
mPonPyg2_numt618	1	1	1	0	1	1
mPonPyg2_numt619	1	1	1	0	1	1
mPonPyg2_numt620	1	1	1	0	1	1
mPonPyg2_numt621	1	1	1	0	1	1
mPonPyg2_numt622	1	1	1	0	1	1
mPonPyg2_numt623	1	1	1	0	1	1
mPonPyg2_numt624	0	0	0	0	1	1
mPonPyg2_numt625	0	0	0	0	1	1
mPonPyg2_numt626	0	0	0	0	1	1
mPonPyg2_numt627	1	1	1	0	1	1
mPonPyg2_numt628	1	1	1	1	1	1
mPonPyg2_numt629	1	1	1	1	1	1
mPonPyg2_numt630	0	0	0	0	1	1
mPonPyg2_numt631	1	1	1	1	1	1
mPonPyg2_numt632	1	1	1	1	1	1
mPonPyg2_numt633	1	1	1	1	1	1
mPonPyg2_numt634	1	1	1	1	1	1
mPonPyg2_numt635	1	1	1	1	1	1
mPonPyg2_numt636	1	1	1	1	1	1
mPonPyg2_numt637	1	1	1	1	1	1
mPonPyg2_numt638	1	1	0	1	1	1
mPonPyg2_numt639	1	1	1	1	1	1
mPonPyg2_numt640	1	1	1	1	1	1
mPonPyg2_numt641	1	1	1	1	1	1
mPonPyg2_numt642	1	1	1	1	1	1
mPonPyg2_numt643	0	0	0	0	1	1
mPonPyg2_numt644	0	1	1	1	1	1
mPonPyg2_numt645	0	0	0	0	1	1
mPonPyg2_numt646	1	1	1	1	1	1
mPonPyg2_numt647	0	1	0	0	1	1
mPonPyg2_numt648	0	0	0	0	1	1
mPonPyg2_numt649	1	1	1	1	1	1
mPonPyg2_numt650	1	1	1	1	1	1
mPonPyg2_numt651	0	0	0	0	1	1
mPonPyg2_numt652	0	0	0	0	1	1
mPonPyg2_numt653	0	0	0	0	1	1
mPonPyg2_numt654	0	0	0	0	1	1
mPonPyg2_numt655	0	0	0	0	0	1
mPonPyg2_numt656	0	0	0	0	1	1
mPonPyg2_numt657	0	0	0	1	1	1
mPonPyg2_numt658	1	1	1	1	1	1
mPonPyg2_numt659	1	1	1	1	1	1
mPonPyg2_numt660	1	1	1	1	1	1
mPonPyg2_numt661	1	1	1	1	1	1
mPonPyg2_numt662	1	1	1	1	1	1
mPonPyg2_numt663	1	1	0	0	1	1
mPonPyg2_numt664	1	1	1	0	1	1
mPonPyg2_numt665	1	1	1	0	1	1
mPonPyg2_numt666	1	1	1	0	1	1
mPonPyg2_numt667	1	1	1	0	1	1
mPonPyg2_numt668	0	1	1	0	1	1
mPonPyg2_numt670	0	0	0	0	1	1
mPonPyg2_numt671	0	0	0	0	1	1
mPonPyg2_numt672	0	0	0	0	1	1
mPonPyg2_numt673	0	0	0	0	1	1
mPonPyg2_numt674	1	1	1	0	1	1
mPonPyg2_numt675	1	1	1	0	1	1
mPonPyg2_numt676	0	0	0	0	1	1
mPonPyg2_numt677	0	0	0	1	1	1
mPonPyg2_numt678	0	0	0	1	1	1
mPonPyg2_numt679	0	0	0	1	1	1
mPonPyg2_numt680	0	0	0	0	0	1
mPonPyg2_numt681	0	0	0	1	1	1
mPonPyg2_numt682	1	1	1	0	1	1
mPonPyg2_numt683	0	0	0	1	1	1
mPonPyg2_numt684	0	0	0	1	1	1
mPonPyg2_numt685	1	1	1	1	1	1
mPonPyg2_numt686	0	0	0	0	1	1
mPonPyg2_numt687	0	0	1	1	1	1
mPonPyg2_numt688	0	1	0	1	1	1
mPonPyg2_numt689	1	1	1	1	1	1
mPonPyg2_numt690	1	1	1	1	1	1
mPonPyg2_numt691	0	0	0	0	1	1
mPonPyg2_numt692	1	1	0	1	1	1
mPonPyg2_numt693	1	1	1	1	1	1
mPonPyg2_numt694	0	0	1	1	1	1
mPonPyg2_numt695	0	0	0	0	1	1
mPonPyg2_numt696	0	0	0	0	1	1
mPonPyg2_numt697	0	0	0	0	1	1
mPonPyg2_numt698	0	0	0	0	1	1
mPonPyg2_numt699	0	0	0	0	0	1
mPonPyg2_numt700	0	0	0	0	1	1
mPonPyg2_numt701	0	0	0	0	1	1
mPonPyg2_numt702	0	0	0	0	1	1
mPonPyg2_numt703	0	0	0	0	1	1
mPonPyg2_numt704	0	0	0	0	0	1
mPonPyg2_numt705	0	0	0	0	1	1
mPonPyg2_numt706	0	0	0	0	1	1
mPonPyg2_numt707	0	0	0	0	1	1
mPonPyg2_numt708	1	1	1	1	1	1
mPonPyg2_numt709	1	1	1	1	1	1
mPonPyg2_numt710	1	1	1	1	1	1
mPonPyg2_numt711	0	0	0	0	1	1
mPonPyg2_numt712	1	1	1	1	1	1
mPonPyg2_numt713	0	0	0	0	1	1
mPonPyg2_numt714	0	0	0	0	1	1
mPonPyg2_numt715	0	0	0	0	1	1
mPonPyg2_numt716	0	0	0	0	1	1
mPonPyg2_numt717	0	0	0	0	1	1
mPonPyg2_numt718	0	0	0	0	1	1
mPonPyg2_numt719	0	0	0	0	1	1
mPonPyg2_numt720	0	0	0	0	1	1
mPonPyg2_numt721	1	1	1	1	1	1
mPonPyg2_numt722	1	1	1	1	1	1
mPonPyg2_numt723	1	1	1	1	1	1
mPonPyg2_numt724	0	0	1	1	1	1
mPonPyg2_numt725	0	0	0	0	1	1
mPonPyg2_numt726	1	1	1	1	1	1
mPonPyg2_numt727	1	1	1	1	1	1
mPonPyg2_numt728	0	0	0	0	1	1
mPonPyg2_numt729	1	1	1	1	1	1
mPonPyg2_numt730	1	1	1	1	1	1
mPonPyg2_numt731	1	1	1	1	1	1
mPonPyg2_numt732	0	0	0	0	0	1
mPonPyg2_numt733	1	1	1	1	1	1
mPonPyg2_numt734	1	1	0	1	1	1
mPonPyg2_numt735	1	1	1	1	1	1
mPonPyg2_numt736	1	1	1	1	1	1
mPonPyg2_numt737	1	1	1	1	1	1
mPonPyg2_numt738	1	1	1	1	1	1
mPonPyg2_numt739	1	1	1	1	1	1
mPonPyg2_numt740	1	1	1	1	1	1
mPonPyg2_numt741	1	1	1	1	1	1
mPonPyg2_numt742	1	1	1	1	1	1
mPonPyg2_numt743	1	1	1	1	1	1
mPonPyg2_numt744	1	1	1	1	1	1
mPonPyg2_numt745	1	1	1	1	1	1
mPonPyg2_numt746	1	1	1	1	1	1
mPonPyg2_numt747	1	1	1	1	1	1
mPonPyg2_numt748	1	1	1	1	1	1
mPonPyg2_numt749	1	1	1	1	1	1
mPonPyg2_numt750	1	1	1	1	1	1
mPonPyg2_numt751	1	1	1	1	1	1
mPonPyg2_numt752	1	1	1	1	1	1
mPonPyg2_numt753	0	0	1	0	1	1
mPonPyg2_numt754	0	0	0	0	0	1
mPonPyg2_numt755	1	1	1	1	1	1
mPonPyg2_numt756	1	1	1	1	1	1
mPonPyg2_numt757	1	1	1	1	1	1
mPonPyg2_numt758	0	0	0	0	1	1
mPonPyg2_numt760	1	1	1	1	1	1
mPonPyg2_numt761	1	1	1	1	1	1
mPonPyg2_numt762	1	1	1	1	1	1
mPonPyg2_numt763	0	0	0	0	1	1
mPonPyg2_numt764	0	0	0	0	0	1
mPonPyg2_numt765	1	1	1	1	1	1
mPonPyg2_numt766	1	1	1	1	1	1
mPonPyg2_numt767	1	1	1	1	1	1
mPonPyg2_numt768	0	1	1	1	1	1
mPonPyg2_numt769	1	1	1	1	1	1
mPonPyg2_numt770	0	0	0	0	1	1
mPonPyg2_numt771	0	0	0	0	1	1
mPonPyg2_numt772	0	0	0	0	1	1
mPonPyg2_numt773	0	0	0	0	1	1
mPonPyg2_numt774	0	0	0	0	1	1
mPonPyg2_numt775	0	0	0	0	1	1
mPonPyg2_numt776	0	0	0	0	1	1
mPonPyg2_numt777	0	0	0	0	1	1
mPonPyg2_numt779	0	0	0	0	1	1
mPonPyg2_numt780	0	0	0	0	1	1
mPonPyg2_numt781	0	0	0	0	1	1
mPonPyg2_numt782	0	0	0	0	1	1
mPonPyg2_numt783	0	0	0	0	1	1
mPonPyg2_numt784	0	0	0	0	1	1
mPonPyg2_numt785	0	0	0	0	1	1
mPonPyg2_numt786	0	0	0	0	1	1
mPonPyg2_numt787	0	0	0	0	1	1
mPonPyg2_numt788	0	0	0	0	1	1
mPonPyg2_numt789	0	0	0	0	1	1
mPonPyg2_numt790	0	0	0	0	1	1
mPonPyg2_numt791	0	0	0	0	1	1
mPonPyg2_numt792	0	0	0	0	1	1
mPonPyg2_numt793	0	0	0	0	1	1
mPonPyg2_numt794	0	0	0	0	1	1
mPonPyg2_numt795	0	0	0	0	1	1
mPonPyg2_numt796	0	0	0	0	1	1
mPonPyg2_numt797	0	0	0	0	1	1
mPonPyg2_numt798	0	0	0	0	1	1
mPonPyg2_numt799	0	0	0	0	1	1
mPonPyg2_numt800	0	0	0	0	1	1
mPonPyg2_numt801	0	0	0	0	1	1
mPonPyg2_numt802	0	0	0	0	1	1
mPonPyg2_numt803	0	0	0	0	1	1
mPonPyg2_numt804	0	0	0	0	1	1
mPonPyg2_numt805	0	0	0	0	1	1
mPonPyg2_numt806	0	0	0	0	1	1
mPonPyg2_numt807	0	0	0	0	1	1
mPonPyg2_numt808	0	0	0	0	1	1
CHM13_numt1	0	0	1	0	0	0
CHM13_numt2	0	0	1	0	0	0
CHM13_numt3	0	0	1	0	0	0
CHM13_numt4	0	0	1	0	0	0
CHM13_numt5	0	0	1	0	0	0
CHM13_numt6	0	0	1	0	0	0
CHM13_numt7	0	0	1	0	0	0
CHM13_numt8	0	0	1	0	0	0
CHM13_numt9	0	0	1	0	0	0
CHM13_numt10	0	0	1	0	0	0
CHM13_numt11	0	0	1	0	0	0
CHM13_numt12	0	0	1	0	0	0
CHM13_numt13	0	0	1	0	0	0
CHM13_numt14	0	0	1	0	0	0
CHM13_numt15	0	0	1	0	0	0
CHM13_numt16	0	0	1	0	0	0
CHM13_numt17	0	0	1	0	0	0
CHM13_numt18	0	0	1	0	0	0
CHM13_numt19	0	0	1	0	0	0
CHM13_numt20	0	0	1	0	0	0
CHM13_numt21	0	0	1	0	0	0
CHM13_numt22	0	0	1	0	0	0
CHM13_numt24	1	1	1	0	0	0
CHM13_numt25	1	1	1	0	0	0
CHM13_numt26	1	1	1	0	0	0
CHM13_numt27	1	1	1	0	0	0
CHM13_numt28	0	0	1	0	0	0
CHM13_numt29	0	0	1	0	0	0
CHM13_numt30	0	0	1	0	0	0
CHM13_numt31	0	0	1	0	0	0
CHM13_numt32	0	0	1	0	0	0
CHM13_numt33	0	0	1	0	0	0
CHM13_numt34	0	0	1	0	0	0
CHM13_numt35	0	0	1	0	0	0
CHM13_numt36	0	0	1	0	0	0
CHM13_numt37	0	0	1	1	0	0
CHM13_numt38	0	0	1	1	0	0
CHM13_numt39	0	0	1	1	0	0
CHM13_numt40	0	0	1	1	0	0
CHM13_numt41	0	0	1	1	0	0
CHM13_numt43	0	0	1	0	0	0
CHM13_numt44	0	0	1	0	0	0
CHM13_numt45	0	0	1	0	0	0
CHM13_numt46	0	0	1	0	0	0
CHM13_numt47	0	0	1	0	0	0
CHM13_numt48	0	0	1	0	0	0
CHM13_numt49	0	0	1	0	0	0
CHM13_numt50	0	0	1	0	0	0
CHM13_numt51	0	0	1	0	0	0
CHM13_numt52	0	0	1	0	0	0
CHM13_numt53	0	0	1	0	0	0
CHM13_numt54	0	0	1	0	0	0
CHM13_numt55	0	0	1	0	0	0
CHM13_numt56	0	0	1	0	0	0
CHM13_numt57	0	0	1	0	0	0
CHM13_numt58	0	0	1	0	0	0
CHM13_numt59	0	0	1	0	0	0
CHM13_numt60	0	0	1	0	0	0
CHM13_numt61	0	0	1	0	0	0
CHM13_numt62	0	0	1	0	0	0
CHM13_numt63	0	0	1	0	0	0
CHM13_numt64	1	1	1	1	0	0
CHM13_numt65	1	1	1	1	0	1
CHM13_numt66	1	1	1	1	0	0
CHM13_numt67	1	0	1	0	0	0
CHM13_numt68	1	0	1	0	0	0
CHM13_numt69	1	0	1	0	0	0
CHM13_numt70	0	0	1	1	0	0
CHM13_numt71	0	0	1	1	1	1
CHM13_numt72	0	0	1	1	1	1
CHM13_numt73	1	1	1	1	0	0
CHM13_numt74	1	1	1	1	0	0
CHM13_numt75	1	1	1	1	0	0
CHM13_numt77	1	1	1	1	0	0
CHM13_numt78	1	1	1	1	0	0
CHM13_numt79	1	1	1	1	0	0
CHM13_numt80	1	1	1	1	0	0
CHM13_numt81	1	1	1	1	0	0
CHM13_numt82	0	1	1	1	0	0
CHM13_numt83	0	1	1	0	0	0
CHM13_numt84	0	1	1	1	0	0
CHM13_numt85	0	1	1	1	0	0
CHM13_numt86	1	0	1	0	0	0
CHM13_numt87	1	0	1	0	0	0
CHM13_numt88	1	0	1	0	1	1
CHM13_numt89	1	1	1	0	0	0
CHM13_numt90	1	1	1	0	0	0
CHM13_numt92	1	1	1	0	0	0
CHM13_numt93	0	1	1	1	1	1
CHM13_numt94	0	1	1	1	0	0
CHM13_numt95	0	1	1	1	1	1
CHM13_numt96	0	1	1	1	0	0
CHM13_numt97	0	1	1	1	0	0
CHM13_numt98	0	1	1	1	0	1
CHM13_numt99	0	1	1	1	1	1
CHM13_numt102	0	1	1	1	1	1
CHM13_numt103	0	1	1	1	1	1
CHM13_numt104	0	0	1	0	0	0
CHM13_numt105	1	1	1	1	0	0
CHM13_numt106	1	1	1	1	1	1
CHM13_numt107	0	0	1	0	0	0
CHM13_numt108	1	1	1	1	1	1
CHM13_numt109	1	1	1	1	1	1
CHM13_numt110	1	1	1	1	1	1
CHM13_numt111	1	1	1	1	1	1
CHM13_numt112	1	0	1	1	1	1
CHM13_numt113	1	1	1	1	1	1
CHM13_numt114	1	1	1	1	1	1
CHM13_numt115	1	1	1	1	1	1
CHM13_numt116	1	1	1	1	1	1
CHM13_numt118	1	1	1	1	0	0
CHM13_numt120	1	1	1	1	1	1
CHM13_numt121	1	1	1	1	1	1
CHM13_numt122	1	1	1	1	1	1
CHM13_numt123	1	1	1	1	1	1
CHM13_numt124	1	1	1	1	1	1
CHM13_numt125	1	1	1	1	1	1
CHM13_numt126	1	1	1	1	1	1
CHM13_numt127	1	1	1	1	1	1
CHM13_numt128	1	1	1	1	1	1
CHM13_numt129	1	1	1	0	0	0
CHM13_numt130	1	1	1	1	1	1
CHM13_numt131	1	1	1	1	0	0
CHM13_numt132	1	0	1	0	0	0
CHM13_numt133	0	0	1	0	0	0
CHM13_numt134	0	0	1	0	0	0
CHM13_numt135	0	0	1	0	0	0
CHM13_numt136	0	0	1	0	0	0
CHM13_numt137	0	0	1	0	0	0
CHM13_numt138	0	0	1	0	0	0
CHM13_numt139	0	0	1	0	0	0
CHM13_numt140	0	0	1	0	0	0
CHM13_numt141	0	0	1	0	0	0
CHM13_numt142	0	0	1	0	0	0
CHM13_numt143	0	0	1	0	0	0
CHM13_numt144	0	0	1	0	0	0
CHM13_numt145	0	0	1	0	0	0
CHM13_numt146	0	0	1	0	0	0
CHM13_numt147	1	0	1	0	0	0
CHM13_numt148	1	1	1	1	0	0
CHM13_numt149	1	1	1	1	0	0
CHM13_numt150	1	1	1	1	0	0
CHM13_numt151	0	0	1	0	0	0
CHM13_numt152	1	1	1	1	0	0
CHM13_numt153	1	1	1	1	0	0
CHM13_numt154	1	1	1	1	0	0
CHM13_numt155	1	1	1	1	0	0
CHM13_numt156	1	1	1	1	0	0
CHM13_numt157	1	1	1	1	0	0
CHM13_numt159	1	1	1	1	0	0
CHM13_numt161	1	1	1	1	0	0
CHM13_numt162	1	1	1	1	0	0
CHM13_numt163	1	1	1	1	0	0
CHM13_numt164	0	0	1	0	0	0
CHM13_numt165	1	1	1	1	0	0
CHM13_numt166	1	1	1	1	0	0
CHM13_numt167	1	1	1	1	0	1
CHM13_numt168	1	1	1	1	0	0
CHM13_numt169	1	1	1	1	0	1
CHM13_numt170	1	1	1	1	0	1
CHM13_numt171	1	1	1	1	0	0
CHM13_numt172	1	1	1	1	0	0
CHM13_numt173	1	1	1	1	0	1
CHM13_numt174	1	1	1	1	0	0
CHM13_numt175	1	1	1	1	0	1
CHM13_numt176	1	1	1	1	0	1
CHM13_numt177	1	1	1	1	0	1
CHM13_numt178	1	1	1	1	1	1
CHM13_numt179	1	1	1	0	1	1
CHM13_numt180	1	1	1	1	1	1
CHM13_numt181	1	1	1	1	1	1
CHM13_numt182	1	1	1	1	1	1
CHM13_numt183	1	1	1	1	1	1
CHM13_numt184	1	1	1	1	1	1
CHM13_numt185	1	1	1	1	1	1
CHM13_numt186	1	1	1	0	0	0
CHM13_numt187	1	1	1	0	0	0
CHM13_numt188	1	1	1	1	1	1
CHM13_numt189	1	1	1	1	0	0
CHM13_numt190	1	1	1	0	0	0
CHM13_numt191	1	1	1	1	1	1
CHM13_numt192	1	1	1	1	1	1
CHM13_numt193	1	1	1	1	1	1
CHM13_numt194	1	1	1	0	0	0
CHM13_numt195	0	0	1	0	0	0
CHM13_numt196	1	1	1	1	1	1
CHM13_numt197	1	1	1	1	0	0
CHM13_numt198	1	1	1	1	0	0
CHM13_numt199	1	1	1	1	1	1
CHM13_numt200	1	1	1	1	0	0
CHM13_numt201	1	1	1	1	0	0
CHM13_numt202	1	1	1	1	1	1
CHM13_numt203	0	0	1	0	0	0
CHM13_numt204	0	0	1	0	0	0
CHM13_numt205	0	0	1	0	0	0
CHM13_numt206	1	1	1	1	0	0
CHM13_numt207	1	1	1	0	0	0
CHM13_numt208	1	1	1	0	0	0
CHM13_numt209	1	1	1	0	0	0
CHM13_numt210	1	1	1	0	0	0
CHM13_numt211	0	0	1	0	0	0
CHM13_numt212	0	0	1	0	0	0
CHM13_numt213	0	0	1	0	0	0
CHM13_numt214	0	0	1	0	0	0
CHM13_numt215	0	0	1	0	0	0
CHM13_numt216	0	0	1	0	0	0
CHM13_numt217	0	0	1	0	0	0
CHM13_numt218	0	0	1	0	0	0
CHM13_numt219	0	0	1	0	0	0
CHM13_numt220	0	0	1	1	1	1
CHM13_numt221	0	0	1	1	1	1
CHM13_numt222	1	1	1	0	0	0
CHM13_numt223	1	1	1	1	1	1
CHM13_numt224	1	1	1	1	1	1
CHM13_numt225	1	1	1	1	1	1
CHM13_numt226	1	1	1	1	1	1
CHM13_numt227	1	1	1	0	1	1
CHM13_numt228	1	1	1	1	1	1
CHM13_numt230	1	1	1	1	1	1
CHM13_numt231	1	1	1	1	1	1
CHM13_numt232	1	1	1	1	0	0
CHM13_numt233	0	0	1	1	1	1
CHM13_numt234	0	0	1	0	0	0
CHM13_numt235	1	1	1	1	1	1
CHM13_numt236	1	1	1	1	1	1
CHM13_numt237	1	1	1	1	1	1
CHM13_numt238	1	1	1	1	1	1
CHM13_numt239	1	1	1	0	0	0
CHM13_numt240	1	1	1	0	1	1
CHM13_numt241	1	1	1	0	1	1
CHM13_numt242	0	0	1	0	0	0
CHM13_numt243	1	1	1	0	1	1
CHM13_numt244	1	1	1	0	1	1
CHM13_numt245	1	1	1	0	1	1
CHM13_numt246	0	0	1	1	0	0
CHM13_numt247	0	0	1	0	1	1
CHM13_numt248	0	0	1	0	1	1
CHM13_numt249	0	0	1	0	0	0
CHM13_numt250	0	0	1	0	1	1
CHM13_numt251	0	0	1	0	0	0
CHM13_numt252	0	0	1	1	1	0
CHM13_numt253	0	0	1	1	1	1
CHM13_numt254	0	0	1	1	1	1
CHM13_numt255	0	0	1	1	0	0
CHM13_numt256	1	1	1	1	1	1
CHM13_numt257	1	1	1	1	1	1
CHM13_numt258	1	1	1	1	1	1
CHM13_numt260	1	1	1	1	0	0
CHM13_numt261	1	1	1	1	1	1
CHM13_numt262	1	1	1	1	0	0
CHM13_numt263	1	1	1	1	1	1
CHM13_numt264	1	1	1	1	1	1
CHM13_numt265	1	1	1	1	1	1
CHM13_numt266	0	0	1	0	0	0
CHM13_numt267	1	1	1	1	1	1
CHM13_numt269	0	0	1	0	0	0
CHM13_numt270	0	0	1	0	0	0
CHM13_numt271	1	1	1	1	1	0
CHM13_numt272	1	1	1	1	1	1
CHM13_numt273	1	1	1	1	0	0
CHM13_numt274	1	1	1	1	1	1
CHM13_numt275	1	1	1	1	1	1
CHM13_numt276	1	1	1	1	1	1
CHM13_numt277	1	1	1	1	1	1
CHM13_numt278	1	1	1	1	1	1
CHM13_numt279	1	1	1	1	0	0
CHM13_numt280	1	1	1	1	1	1
CHM13_numt281	1	1	1	1	1	1
CHM13_numt282	1	1	1	1	0	0
CHM13_numt285	1	1	1	1	1	1
CHM13_numt286	1	1	1	1	0	0
CHM13_numt287	1	1	1	1	1	0
CHM13_numt288	1	1	1	1	1	1
CHM13_numt289	1	1	1	1	1	1
CHM13_numt290	0	0	1	0	0	0
CHM13_numt291	1	1	1	1	1	1
CHM13_numt292	1	1	1	1	0	0
CHM13_numt294	1	1	1	1	1	1
CHM13_numt295	1	1	1	1	0	0
CHM13_numt296	1	1	1	1	1	1
CHM13_numt297	1	1	1	1	0	0
CHM13_numt298	1	1	1	1	1	1
CHM13_numt299	1	1	1	1	1	1
CHM13_numt300	1	1	1	1	0	0
CHM13_numt301	1	1	1	1	0	0
CHM13_numt302	1	1	1	1	0	0
CHM13_numt303	1	1	1	0	0	0
CHM13_numt304	1	1	1	1	0	0
CHM13_numt305	1	1	1	1	0	0
CHM13_numt306	1	1	1	1	0	0
CHM13_numt308	1	1	1	1	1	1
CHM13_numt309	1	1	1	1	0	0
CHM13_numt310	1	1	1	1	0	0
CHM13_numt312	0	0	1	0	0	1
CHM13_numt313	0	1	1	1	1	1
CHM13_numt314	0	1	1	1	0	0
CHM13_numt315	0	1	1	1	0	0
CHM13_numt316	0	1	1	1	1	1
CHM13_numt317	0	1	1	1	1	1
CHM13_numt318	0	0	1	0	0	0
CHM13_numt319	0	1	1	1	1	1
CHM13_numt320	0	1	1	1	0	0
CHM13_numt321	0	1	1	1	0	0
CHM13_numt322	0	1	1	1	0	0
CHM13_numt323	0	1	1	1	0	0
CHM13_numt324	1	1	1	1	1	1
CHM13_numt325	1	1	1	1	1	1
CHM13_numt326	1	1	1	1	1	1
CHM13_numt327	1	1	1	1	1	1
CHM13_numt328	1	1	1	1	1	1
CHM13_numt329	1	1	1	1	1	1
CHM13_numt330	0	0	1	0	1	1
CHM13_numt331	1	1	1	1	1	1
CHM13_numt332	1	1	1	1	1	1
CHM13_numt333	1	1	1	1	0	0
CHM13_numt334	1	1	1	1	1	0
CHM13_numt335	1	1	1	1	1	1
CHM13_numt336	1	1	1	1	1	1
CHM13_numt337	0	0	1	0	0	0
CHM13_numt338	1	1	1	1	1	1
CHM13_numt339	1	1	1	1	0	0
CHM13_numt340	1	1	1	1	1	1
CHM13_numt341	1	1	1	1	0	0
CHM13_numt342	1	1	1	1	1	1
CHM13_numt343	0	0	1	0	0	0
CHM13_numt344	1	1	1	1	0	0
CHM13_numt345	0	0	1	0	1	1
CHM13_numt346	1	1	1	1	1	1
CHM13_numt347	1	1	1	1	1	1
CHM13_numt348	1	1	1	1	0	0
CHM13_numt349	1	1	1	1	1	1
CHM13_numt350	1	1	1	1	1	1
CHM13_numt351	1	1	1	0	1	1
CHM13_numt353	1	1	1	0	0	0
CHM13_numt354	1	1	1	0	1	1
CHM13_numt355	1	1	1	0	1	1
CHM13_numt356	1	1	1	0	1	1
CHM13_numt358	1	1	1	0	1	1
CHM13_numt359	1	1	1	0	0	0
CHM13_numt360	1	1	1	0	0	0
CHM13_numt361	1	1	1	0	1	1
CHM13_numt362	1	1	1	0	0	0
CHM13_numt363	1	1	1	0	1	1
CHM13_numt364	1	1	1	0	1	1
CHM13_numt365	1	1	1	0	1	1
CHM13_numt366	1	1	1	0	1	1
CHM13_numt367	1	1	1	0	1	1
CHM13_numt368	1	1	1	0	1	1
CHM13_numt369	1	1	1	0	0	0
CHM13_numt370	1	1	1	0	1	0
CHM13_numt371	1	1	1	0	0	0
CHM13_numt372	1	1	1	0	1	1
CHM13_numt373	1	1	1	1	1	1
CHM13_numt374	0	0	1	0	0	0
CHM13_numt375	1	1	1	1	1	1
