Query_Species	NUMT	NUMT_info	Loci	DB_Species	Matches	Counts
mPanTro3	mPanTro3_numt385	NUMT_516bp_84%	+::chr23_hap1_hsa22:7470407-7470923	HG002	['+::HG002#1#chr13:1958156-1959674', '+::HG002#1#chr13:6294555-6296074', '+::HG002#1#chr13:7036685-7038202', '+::HG002#1#chr14:10028388-10029904', '+::HG002#1#chr14:8302455-8303971', '+::HG002#1#chr14:9165433-9166949', '+::HG002#1#chr15:2291365-2292878', '+::HG002#1#chr1:142946610-142948135', '+::HG002#1#chr20:30829377-30830891', '+::HG002#1#chr21:1577558-1579073', '+::HG002#1#chr22:1950868-1952386', '+::HG002#1#chr22:3937007-3938524', '+::HG002#1#chr22:8155349-8156869', '+::HG002#1#chr22:9053957-9055473', '+::HG002#1#chr2:94603553-94605076', '+::HG002#1#chr3:95876677-95878202', '+::HG002#1#chr4:49412154-49413671', '+::HG002#1#chr9:57739180-57740699']	18
mPanTro3	mPanTro3_numt385	NUMT_516bp_84%	+::chr23_hap1_hsa22:7470407-7470923	HG00597	['+::HG00597#1#CM085766.1:131380339-131381863', '+::HG00597#1#CM085767.1:95255933-95257456', '+::HG00597#1#CM085768.1:94645623-94647148', '+::HG00597#1#CM085772.1:60195139-60196659', '+::HG00597#1#CM085777.1:31215033-31216547', '+::HG00597#1#JBHDUU010000005.1:317987-319505', '+::HG00597#1#JBHDUU010000013.1:160317-161834', '+::HG00597#1#JBHDUU010000013.1:3953692-3955212', '+::HG00597#1#JBHDUU010000013.1:4800522-4802038', '+::HG00597#1#JBHDUU010000049.1:49265489-49267005', '+::HG00597#1#JBHDUU010000053.1:2045324-2046840', '+::HG00597#1#JBHDUU010000056.1:1232379-1233894', '+::HG00597#1#JBHDUU010000057.1:2585169-2586685', '+::HG00597#1#JBHDUU010000059.1:3212600-3214120', '+::HG00597#1#JBHDUU010000061.1:2292442-2293962', '+::HG00597#1#JBHDUU010000062.1:2535370-2536885']	16
mPanTro3	mPanTro3_numt385	NUMT_516bp_84%	+::chr23_hap1_hsa22:7470407-7470923	HG01358	['+::HG01358#1#CM089051.1:94953871-94955394', '+::HG01358#1#CM089052.1:96400451-96401973', '+::HG01358#1#CM089053.1:49007240-49008757', '+::HG01358#1#CM089058.1:67067151-67068671', '+::HG01358#1#CM089064.1:30076638-30078152', '+::HG01358#1#JAGYZB020000002.1:254287-255806', '+::HG01358#1#JAGYZB020000013.1:220525-222044', '+::HG01358#1#JAGYZB020000013.1:3364069-3365588', '+::HG01358#1#JAGYZB020000013.1:4121904-4123421', '+::HG01358#1#JAGYZB020000017.1:199389-200906', '+::HG01358#1#JAGYZB020000017.1:3188009-3189525', '+::HG01358#1#JAGYZB020000018.1:25568341-25569865', '+::HG01358#1#JAGYZB020000021.1:1858194-1859714', '+::HG01358#1#JAGYZB020000040.1:2554228-2555748', '+::HG01358#1#JAGYZB020000058.1:2944818-2946333', '+::HG01358#1#JAGYZB020000059.1:1874961-1876481', '+::HG01358#1#JAGYZB020000065.1:1926505-1928023']	17
mPanTro3	mPanTro3_numt385	NUMT_516bp_84%	+::chr23_hap1_hsa22:7470407-7470923	HG02572	['+::HG02572#1#CM088151.1:94760736-94762259', '+::HG02572#1#CM088152.1:95277241-95278765', '+::HG02572#1#CM088153.1:49383974-49385490', '+::HG02572#1#CM088158.1:66706439-66707959', '+::HG02572#1#CM088162.1:2774782-2776302', '+::HG02572#1#CM088167.1:31208754-31210268', '+::HG02572#1#JAHAOW020000007.1:347330-348847', '+::HG02572#1#JAHAOW020000008.1:131409388-131410913', '+::HG02572#1#JAHAOW020000012.1:3505816-3507335', '+::HG02572#1#JAHAOW020000012.1:4226167-4227683', '+::HG02572#1#JAHAOW020000033.1:750604-752125', '+::HG02572#1#JAHAOW020000036.1:329777-331294', '+::HG02572#1#JAHAOW020000039.1:2261490-2263009', '+::HG02572#1#JAHAOW020000043.1:2722477-2723998']	14
mPanTro3	mPanTro3_numt385	NUMT_516bp_84%	+::chr23_hap1_hsa22:7470407-7470923	HG04184	['+::HG04184#1#CM086456.1:131810597-131812122', '+::HG04184#1#CM086457.1:91674245-91675768', '+::HG04184#1#CM086458.1:95344814-95346339', '+::HG04184#1#CM086462.1:67277368-67278887', '+::HG04184#1#CM086467.1:31123979-31125493', '+::HG04184#1#JBHDSH010000004.1:49373926-49375442', '+::HG04184#1#JBHDSH010000015.1:230694-232213', '+::HG04184#1#JBHDSH010000015.1:2887090-2888605', '+::HG04184#1#JBHDSH010000016.1:1970344-1971863', '+::HG04184#1#JBHDSH010000016.1:2803643-2805160', '+::HG04184#1#JBHDSH010000053.1:337254-338774', '+::HG04184#1#JBHDSH010000055.1:2833405-2834920', '+::HG04184#1#JBHDSH010000058.1:2501570-2503087', '+::HG04184#1#JBHDSH010000058.1:90995-92508', '+::HG04184#1#JBHDSH010000062.1:4533780-4535295', '+::HG04184#1#JBHDSH010000062.1:92015-93528', '+::HG04184#1#JBHDSH010000063.1:3463628-3465145', '+::HG04184#1#JBHDSH010000064.1:2748375-2749898', '+::HG04184#1#JBHDSH010000084.1:425358-426875']	19
mPanTro3	mPanTro3_numt387	NUMT_138bp_76%	-::chr23_hap1_hsa22:19582331-19582469	HG002	['+::HG002#1#chr13:3511658-3512818', '+::HG002#1#chr14:5820553-5821703', '+::HG002#1#chr15:6477595-6478751', '+::HG002#1#chr22:15496040-15497175', '+::HG002#1#chr2:91849770-91850896', '+::HG002#1#chr9:40880720-40881873', '+::HG002#1#chr9:60797038-60798202', '+::HG002#1#chrY:11662116-11663240']	8
mPanTro3	mPanTro3_numt387	NUMT_138bp_76%	-::chr23_hap1_hsa22:19582331-19582469	HG00597	['+::HG00597#1#CM085767.1:92226809-92227935', '+::HG00597#1#JBHDUU010000005.1:1841356-1842499', '+::HG00597#1#JBHDUU010000009.1:1093001-1094149', '+::HG00597#1#JBHDUU010000013.1:10786133-10787262']	4
mPanTro3	mPanTro3_numt387	NUMT_138bp_76%	-::chr23_hap1_hsa22:19582331-19582469	HG01358	['+::HG01358#1#CM089051.1:92051169-92052295', '+::HG01358#1#CM089059.1:42914698-42915843', '+::HG01358#1#JAGYZB020000013.1:13335075-13336207', '+::HG01358#1#JAGYZB020000013.1:807870-809024', '+::HG01358#1#JAGYZB020000017.1:749582-750734', '+::HG01358#1#JAGYZB020000056.1:1296296-1297459', '+::HG01358#1#JAGYZB020000063.1:11323874-11325000']	7
mPanTro3	mPanTro3_numt387	NUMT_138bp_76%	-::chr23_hap1_hsa22:19582331-19582469	HG02572	['+::HG02572#1#CM088151.1:91962203-91963329', '+::HG02572#1#CM088162.1:4553694-4554823', '+::HG02572#1#JAHAOW020000002.1:887791-888945', '+::HG02572#1#JAHAOW020000012.1:10737472-10738613', '+::HG02572#1#JAHAOW020000036.1:1093603-1094757', '+::HG02572#1#JAHAOW020000036.1:9136756-9137826', '+::HG02572#1#JAHAOW020000041.1:11536550-11537674']	7
mPanTro3	mPanTro3_numt387	NUMT_138bp_76%	-::chr23_hap1_hsa22:19582331-19582469	HG04184	['+::HG04184#1#CM086463.1:42988460-42989605', '+::HG04184#1#JBHDSH010000013.1:989938-991086', '+::HG04184#1#JBHDSH010000015.1:779948-781100', '+::HG04184#1#JBHDSH010000016.1:10572000-10573141', '+::HG04184#1#JBHDSH010000017.1:2044806-2045932']	5
mPanTro3	mPanTro3_numt390	NUMT_339bp_79%	-::chr23_hap1_hsa22:34995876-34996215	HG002	['+::HG002#1#chr22:31461674-31463013']	1
mPanTro3	mPanTro3_numt390	NUMT_339bp_79%	-::chr23_hap1_hsa22:34995876-34996215	HG00597	['+::HG00597#1#JBHDUU010000013.1:26930586-26931925']	1
mPanTro3	mPanTro3_numt390	NUMT_339bp_79%	-::chr23_hap1_hsa22:34995876-34996215	HG01358	['+::HG01358#1#JAGYZB020000013.1:29698808-29700147']	1
mPanTro3	mPanTro3_numt390	NUMT_339bp_79%	-::chr23_hap1_hsa22:34995876-34996215	HG02572	['+::HG02572#1#JAHAOW020000012.1:26989497-26990836']	1
mPanTro3	mPanTro3_numt390	NUMT_339bp_79%	-::chr23_hap1_hsa22:34995876-34996215	HG04184	['+::HG04184#1#JBHDSH010000016.1:26317336-26318675']	1
mPanTro3	mPanTro3_numt392	NUMT_512bp_73%	+::chr23_hap1_hsa22:38250494-38251006	HG002	['+::HG002#1#chr22:34737631-34739150']	1
mPanTro3	mPanTro3_numt392	NUMT_512bp_73%	+::chr23_hap1_hsa22:38250494-38251006	HG00597	['+::HG00597#1#JBHDUU010000013.1:30216773-30218292']	1
mPanTro3	mPanTro3_numt392	NUMT_512bp_73%	+::chr23_hap1_hsa22:38250494-38251006	HG01358	['+::HG01358#1#JAGYZB020000013.1:32985656-32987175']	1
mPanTro3	mPanTro3_numt392	NUMT_512bp_73%	+::chr23_hap1_hsa22:38250494-38251006	HG02572	['+::HG02572#1#JAHAOW020000012.1:30285713-30287217']	1
mPanTro3	mPanTro3_numt392	NUMT_512bp_73%	+::chr23_hap1_hsa22:38250494-38251006	HG04184	['+::HG04184#1#JBHDSH010000016.1:29603701-29605220']	1
mPanTro3	mPanTro3_numt393	NUMT_1097bp_66%,NUMT_1300bp_66%	+::chr23_hap1_hsa22:38251510-38252810	HG002	['+::HG002#1#chr22:34738647-34740958']	1
mPanTro3	mPanTro3_numt393	NUMT_1097bp_66%,NUMT_1300bp_66%	+::chr23_hap1_hsa22:38251510-38252810	HG00597	['+::HG00597#1#JBHDUU010000013.1:30217789-30220100']	1
mPanTro3	mPanTro3_numt393	NUMT_1097bp_66%,NUMT_1300bp_66%	+::chr23_hap1_hsa22:38251510-38252810	HG01358	['+::HG01358#1#JAGYZB020000013.1:32986672-32988983']	1
mPanTro3	mPanTro3_numt393	NUMT_1097bp_66%,NUMT_1300bp_66%	+::chr23_hap1_hsa22:38251510-38252810	HG02572	['+::HG02572#1#JAHAOW020000012.1:30286703-30289020']	1
mPanTro3	mPanTro3_numt393	NUMT_1097bp_66%,NUMT_1300bp_66%	+::chr23_hap1_hsa22:38251510-38252810	HG04184	['+::HG04184#1#JBHDSH010000016.1:29604717-29607028']	1
mPanTro3	mPanTro3_numt396	NUMT_63bp_89%	+::chr23_hap1_hsa22:43757769-43757832	HG002	['+::HG002#1#chr22:40343977-40345040']	1
mPanTro3	mPanTro3_numt396	NUMT_63bp_89%	+::chr23_hap1_hsa22:43757769-43757832	HG00597	['+::HG00597#1#JBHDUU010000013.1:35815650-35816713']	1
mPanTro3	mPanTro3_numt396	NUMT_63bp_89%	+::chr23_hap1_hsa22:43757769-43757832	HG01358	['+::HG01358#1#JAGYZB020000013.1:38593836-38594899']	1
mPanTro3	mPanTro3_numt396	NUMT_63bp_89%	+::chr23_hap1_hsa22:43757769-43757832	HG02572	['+::HG02572#1#JAHAOW020000012.1:35859183-35860246']	1
mPanTro3	mPanTro3_numt396	NUMT_63bp_89%	+::chr23_hap1_hsa22:43757769-43757832	HG04184	['+::HG04184#1#JBHDSH010000016.1:35211776-35212839']	1
mPanTro3	mPanTro3_numt398	NUMT_224bp_80%	+::chr23_hap1_hsa22:52210996-52211220	HG002	['+::HG002#1#chr22:48694516-48695741']	1
mPanTro3	mPanTro3_numt398	NUMT_224bp_80%	+::chr23_hap1_hsa22:52210996-52211220	HG00597	['+::HG00597#1#JBHDUU010000013.1:44208915-44210139']	1
mPanTro3	mPanTro3_numt398	NUMT_224bp_80%	+::chr23_hap1_hsa22:52210996-52211220	HG01358	['+::HG01358#1#JAGYZB020000013.1:46947579-46948804']	1
mPanTro3	mPanTro3_numt398	NUMT_224bp_80%	+::chr23_hap1_hsa22:52210996-52211220	HG02572	['+::HG02572#1#JAHAOW020000012.1:44220669-44221893']	1
mPanTro3	mPanTro3_numt398	NUMT_224bp_80%	+::chr23_hap1_hsa22:52210996-52211220	HG04184	['+::HG04184#1#JBHDSH010000016.1:43555003-43556228']	1
mPanTro3	mPanTro3_numt399	NUMT_110bp_76%	-::chr2_hap1_hsa3:16178012-16178122	HG002	['+::HG002#1#chr3:12166912-12168008']	1
mPanTro3	mPanTro3_numt399	NUMT_110bp_76%	-::chr2_hap1_hsa3:16178012-16178122	HG00597	['+::HG00597#1#CM085768.1:12168686-12169782']	1
mPanTro3	mPanTro3_numt399	NUMT_110bp_76%	-::chr2_hap1_hsa3:16178012-16178122	HG01358	['+::HG01358#1#CM089052.1:12164541-12165639']	1
mPanTro3	mPanTro3_numt399	NUMT_110bp_76%	-::chr2_hap1_hsa3:16178012-16178122	HG02572	['+::HG02572#1#CM088152.1:12159301-12160397']	1
mPanTro3	mPanTro3_numt399	NUMT_110bp_76%	-::chr2_hap1_hsa3:16178012-16178122	HG04184	['+::HG04184#1#CM086458.1:12173832-12174928']	1
mPanTro3	mPanTro3_numt400	NUMT_336bp_69%	-::chr2_hap1_hsa3:16178456-16178792	HG002	['+::HG002#1#chr3:12167357-12168677']	1
mPanTro3	mPanTro3_numt400	NUMT_336bp_69%	-::chr2_hap1_hsa3:16178456-16178792	HG00597	['+::HG00597#1#CM085768.1:12169131-12170451']	1
mPanTro3	mPanTro3_numt400	NUMT_336bp_69%	-::chr2_hap1_hsa3:16178456-16178792	HG01358	['+::HG01358#1#CM089052.1:12164987-12166308']	1
mPanTro3	mPanTro3_numt400	NUMT_336bp_69%	-::chr2_hap1_hsa3:16178456-16178792	HG02572	['+::HG02572#1#CM088152.1:12159746-12161066']	1
mPanTro3	mPanTro3_numt400	NUMT_336bp_69%	-::chr2_hap1_hsa3:16178456-16178792	HG04184	['+::HG04184#1#CM086458.1:12174277-12175597']	1
mPanTro3	mPanTro3_numt403	NUMT_94bp_76%	-::chr2_hap1_hsa3:28403599-28403693	HG002	['+::HG002#1#chr3:24428537-24429642']	1
mPanTro3	mPanTro3_numt403	NUMT_94bp_76%	-::chr2_hap1_hsa3:28403599-28403693	HG00597	['+::HG00597#1#CM085768.1:24428153-24429258']	1
mPanTro3	mPanTro3_numt403	NUMT_94bp_76%	-::chr2_hap1_hsa3:28403599-28403693	HG01358	['+::HG01358#1#CM089052.1:24419721-24420818']	1
mPanTro3	mPanTro3_numt403	NUMT_94bp_76%	-::chr2_hap1_hsa3:28403599-28403693	HG02572	['+::HG02572#1#CM088152.1:24417709-24418816']	1
mPanTro3	mPanTro3_numt403	NUMT_94bp_76%	-::chr2_hap1_hsa3:28403599-28403693	HG04184	['+::HG04184#1#CM086458.1:24428781-24429878']	1
mPanTro3	mPanTro3_numt404	NUMT_243bp_80%	-::chr2_hap1_hsa3:33787973-33788216	HG002	['+::HG002#1#chr3:29806815-29808084']	1
mPanTro3	mPanTro3_numt404	NUMT_243bp_80%	-::chr2_hap1_hsa3:33787973-33788216	HG00597	['+::HG00597#1#CM085768.1:29806695-29807964']	1
mPanTro3	mPanTro3_numt404	NUMT_243bp_80%	-::chr2_hap1_hsa3:33787973-33788216	HG01358	['+::HG01358#1#CM089052.1:29797570-29798839']	1
mPanTro3	mPanTro3_numt404	NUMT_243bp_80%	-::chr2_hap1_hsa3:33787973-33788216	HG02572	['+::HG02572#1#CM088152.1:29782344-29783613']	1
mPanTro3	mPanTro3_numt404	NUMT_243bp_80%	-::chr2_hap1_hsa3:33787973-33788216	HG04184	['+::HG04184#1#CM086458.1:29807531-29808800']	1
mPanTro3	mPanTro3_numt405	NUMT_1610bp_81%	+::chr2_hap1_hsa3:44262973-44264583	HG002	['+::HG002#1#chr3:40275410-40278003']	1
mPanTro3	mPanTro3_numt405	NUMT_1610bp_81%	+::chr2_hap1_hsa3:44262973-44264583	HG00597	['+::HG00597#1#CM085768.1:40269012-40271605']	1
mPanTro3	mPanTro3_numt405	NUMT_1610bp_81%	+::chr2_hap1_hsa3:44262973-44264583	HG01358	['+::HG01358#1#CM089052.1:40267074-40269667']	1
mPanTro3	mPanTro3_numt405	NUMT_1610bp_81%	+::chr2_hap1_hsa3:44262973-44264583	HG02572	['+::HG02572#1#CM088152.1:40258716-40261309']	1
mPanTro3	mPanTro3_numt405	NUMT_1610bp_81%	+::chr2_hap1_hsa3:44262973-44264583	HG04184	['+::HG04184#1#CM086458.1:40279321-40281914']	1
mPanTro3	mPanTro3_numt406	NUMT_411bp_79%	-::chr2_hap1_hsa3:47228955-47229366	HG002	['+::HG002#1#chr3:43250418-43251826']	1
mPanTro3	mPanTro3_numt406	NUMT_411bp_79%	-::chr2_hap1_hsa3:47228955-47229366	HG00597	['+::HG00597#1#CM085768.1:43246315-43247723']	1
mPanTro3	mPanTro3_numt406	NUMT_411bp_79%	-::chr2_hap1_hsa3:47228955-47229366	HG01358	['+::HG01358#1#CM089052.1:43241937-43243345']	1
mPanTro3	mPanTro3_numt406	NUMT_411bp_79%	-::chr2_hap1_hsa3:47228955-47229366	HG02572	['+::HG02572#1#CM088152.1:43235024-43236432']	1
mPanTro3	mPanTro3_numt406	NUMT_411bp_79%	-::chr2_hap1_hsa3:47228955-47229366	HG04184	['+::HG04184#1#CM086458.1:43254178-43255586']	1
mPanTro3	mPanTro3_numt408	NUMT_71bp_86%	-::chr2_hap1_hsa3:67818553-67818624	HG002	['+::HG002#1#chr3:63897257-63898328']	1
mPanTro3	mPanTro3_numt408	NUMT_71bp_86%	-::chr2_hap1_hsa3:67818553-67818624	HG00597	['+::HG00597#1#CM085768.1:63893855-63894926']	1
mPanTro3	mPanTro3_numt408	NUMT_71bp_86%	-::chr2_hap1_hsa3:67818553-67818624	HG01358	['+::HG01358#1#CM089052.1:63882055-63883126']	1
mPanTro3	mPanTro3_numt408	NUMT_71bp_86%	-::chr2_hap1_hsa3:67818553-67818624	HG02572	['+::HG02572#1#CM088152.1:63813333-63814404']	1
mPanTro3	mPanTro3_numt408	NUMT_71bp_86%	-::chr2_hap1_hsa3:67818553-67818624	HG04184	['+::HG04184#1#CM086458.1:63903971-63905042']	1
mPanTro3	mPanTro3_numt409	NUMT_54bp_84%	+::chr2_hap1_hsa3:72644932-72644986	HG002	['+::HG002#1#chr3:68708145-68709200']	1
mPanTro3	mPanTro3_numt409	NUMT_54bp_84%	+::chr2_hap1_hsa3:72644932-72644986	HG00597	['+::HG00597#1#CM085768.1:68698244-68699299']	1
mPanTro3	mPanTro3_numt409	NUMT_54bp_84%	+::chr2_hap1_hsa3:72644932-72644986	HG01358	['+::HG01358#1#CM089052.1:68691894-68692949']	1
mPanTro3	mPanTro3_numt409	NUMT_54bp_84%	+::chr2_hap1_hsa3:72644932-72644986	HG02572	['+::HG02572#1#CM088152.1:68626812-68627867']	1
mPanTro3	mPanTro3_numt409	NUMT_54bp_84%	+::chr2_hap1_hsa3:72644932-72644986	HG04184	['+::HG04184#1#CM086458.1:68715086-68716141']	1
mPanTro3	mPanTro3_numt411	NUMT_234bp_82%	+::chr2_hap1_hsa3:76580135-76580369	HG002	['+::HG002#1#chr3:72628268-72629502']	1
mPanTro3	mPanTro3_numt411	NUMT_234bp_82%	+::chr2_hap1_hsa3:76580135-76580369	HG00597	['+::HG00597#1#CM085768.1:72617803-72619038']	1
mPanTro3	mPanTro3_numt411	NUMT_234bp_82%	+::chr2_hap1_hsa3:76580135-76580369	HG01358	['+::HG01358#1#CM089052.1:72621498-72622732']	1
mPanTro3	mPanTro3_numt411	NUMT_234bp_82%	+::chr2_hap1_hsa3:76580135-76580369	HG02572	['+::HG02572#1#CM088152.1:72556763-72557998']	1
mPanTro3	mPanTro3_numt411	NUMT_234bp_82%	+::chr2_hap1_hsa3:76580135-76580369	HG04184	['+::HG04184#1#CM086458.1:72633297-72634531']	1
mPanTro3	mPanTro3_numt414	NUMT_2897bp_73%,NUMT_3246bp_73%,NUMT_346bp_77%	-::chr2_hap1_hsa3:93902908-93906154	HG002	['+::HG002#1#chr3:89647166-89651416']	1
mPanTro3	mPanTro3_numt414	NUMT_2897bp_73%,NUMT_3246bp_73%,NUMT_346bp_77%	-::chr2_hap1_hsa3:93902908-93906154	HG00597	['+::HG00597#1#CM085768.1:89635844-89640094']	1
mPanTro3	mPanTro3_numt414	NUMT_2897bp_73%,NUMT_3246bp_73%,NUMT_346bp_77%	-::chr2_hap1_hsa3:93902908-93906154	HG01358	['+::HG01358#1#CM089052.1:89656634-89660884']	1
mPanTro3	mPanTro3_numt414	NUMT_2897bp_73%,NUMT_3246bp_73%,NUMT_346bp_77%	-::chr2_hap1_hsa3:93902908-93906154	HG02572	['+::HG02572#1#CM088152.1:89598423-89602673']	1
mPanTro3	mPanTro3_numt414	NUMT_2897bp_73%,NUMT_3246bp_73%,NUMT_346bp_77%	-::chr2_hap1_hsa3:93902908-93906154	HG04184	['+::HG04184#1#CM086458.1:89659966-89664216']	1
mPanTro3	mPanTro3_numt416	NUMT_147bp_82%	-::chr2_hap1_hsa3:100047069-100047216	HG002	['+::HG002#1#chr3:99764556-99765706']	1
mPanTro3	mPanTro3_numt416	NUMT_147bp_82%	-::chr2_hap1_hsa3:100047069-100047216	HG00597	['+::HG00597#1#CM085768.1:98591645-98592795']	1
mPanTro3	mPanTro3_numt416	NUMT_147bp_82%	-::chr2_hap1_hsa3:100047069-100047216	HG01358	['+::HG01358#1#CM089052.1:100126033-100127183']	1
mPanTro3	mPanTro3_numt416	NUMT_147bp_82%	-::chr2_hap1_hsa3:100047069-100047216	HG02572	['+::HG02572#1#CM088152.1:98621980-98623130']	1
mPanTro3	mPanTro3_numt416	NUMT_147bp_82%	-::chr2_hap1_hsa3:100047069-100047216	HG04184	['+::HG04184#1#CM086458.1:99078805-99079955']	1
mPanTro3	mPanTro3_numt417	NUMT_1763bp_72%	-::chr2_hap1_hsa3:110245825-110247588	HG002	['+::HG002#1#chr3:109896485-109899267']	1
mPanTro3	mPanTro3_numt417	NUMT_1763bp_72%	-::chr2_hap1_hsa3:110245825-110247588	HG00597	['+::HG00597#1#CM085768.1:108735683-108738465']	1
mPanTro3	mPanTro3_numt417	NUMT_1763bp_72%	-::chr2_hap1_hsa3:110245825-110247588	HG01358	['+::HG01358#1#CM089052.1:110268046-110270828']	1
mPanTro3	mPanTro3_numt417	NUMT_1763bp_72%	-::chr2_hap1_hsa3:110245825-110247588	HG02572	['+::HG02572#1#CM088152.1:108753988-108756778']	1
mPanTro3	mPanTro3_numt417	NUMT_1763bp_72%	-::chr2_hap1_hsa3:110245825-110247588	HG04184	['+::HG04184#1#CM086458.1:109213671-109216457']	1
mPanTro3	mPanTro3_numt418	NUMT_1611bp_75%,NUMT_1944bp_74%,NUMT_330bp_73%	-::chr2_hap1_hsa3:110247951-110249895	HG002	['+::HG002#1#chr3:109898608-109901572']	1
mPanTro3	mPanTro3_numt418	NUMT_1611bp_75%,NUMT_1944bp_74%,NUMT_330bp_73%	-::chr2_hap1_hsa3:110247951-110249895	HG00597	['+::HG00597#1#CM085768.1:108737806-108740770']	1
mPanTro3	mPanTro3_numt418	NUMT_1611bp_75%,NUMT_1944bp_74%,NUMT_330bp_73%	-::chr2_hap1_hsa3:110247951-110249895	HG01358	['+::HG01358#1#CM089052.1:110270169-110273133']	1
mPanTro3	mPanTro3_numt418	NUMT_1611bp_75%,NUMT_1944bp_74%,NUMT_330bp_73%	-::chr2_hap1_hsa3:110247951-110249895	HG02572	['+::HG02572#1#CM088152.1:108756111-108759083']	1
mPanTro3	mPanTro3_numt418	NUMT_1611bp_75%,NUMT_1944bp_74%,NUMT_330bp_73%	-::chr2_hap1_hsa3:110247951-110249895	HG04184	['+::HG04184#1#CM086458.1:109215794-109218762']	1
mPanTro3	mPanTro3_numt419	NUMT_280bp_78%,NUMT_281bp_78%	+::chr2_hap1_hsa3:110250262-110250543	HG002	['+::HG002#1#chr3:109900939-109902220']	1
mPanTro3	mPanTro3_numt419	NUMT_280bp_78%,NUMT_281bp_78%	+::chr2_hap1_hsa3:110250262-110250543	HG00597	['+::HG00597#1#CM085768.1:108740137-108741418']	1
mPanTro3	mPanTro3_numt419	NUMT_280bp_78%,NUMT_281bp_78%	+::chr2_hap1_hsa3:110250262-110250543	HG01358	['+::HG01358#1#CM089052.1:110272500-110273781']	1
mPanTro3	mPanTro3_numt419	NUMT_280bp_78%,NUMT_281bp_78%	+::chr2_hap1_hsa3:110250262-110250543	HG02572	['+::HG02572#1#CM088152.1:108758450-108759731']	1
mPanTro3	mPanTro3_numt419	NUMT_280bp_78%,NUMT_281bp_78%	+::chr2_hap1_hsa3:110250262-110250543	HG04184	['+::HG04184#1#CM086458.1:109218129-109219410']	1
mPanTro3	mPanTro3_numt420	NUMT_1904bp_71%	+::chr2_hap1_hsa3:110250551-110252455	HG002	['+::HG002#1#chr3:109901228-109904134']	1
mPanTro3	mPanTro3_numt420	NUMT_1904bp_71%	+::chr2_hap1_hsa3:110250551-110252455	HG00597	['+::HG00597#1#CM085768.1:108740426-108743332']	1
mPanTro3	mPanTro3_numt420	NUMT_1904bp_71%	+::chr2_hap1_hsa3:110250551-110252455	HG01358	['+::HG01358#1#CM089052.1:110272789-110275695']	1
mPanTro3	mPanTro3_numt420	NUMT_1904bp_71%	+::chr2_hap1_hsa3:110250551-110252455	HG02572	['+::HG02572#1#CM088152.1:108758739-108761645']	1
mPanTro3	mPanTro3_numt420	NUMT_1904bp_71%	+::chr2_hap1_hsa3:110250551-110252455	HG04184	['+::HG04184#1#CM086458.1:109218418-109221324']	1
mPanTro3	mPanTro3_numt421	NUMT_206bp_78%	-::chr2_hap1_hsa3:110252523-110252729	HG002	['+::HG002#1#chr3:109903201-109904413']	1
mPanTro3	mPanTro3_numt421	NUMT_206bp_78%	-::chr2_hap1_hsa3:110252523-110252729	HG00597	['+::HG00597#1#CM085768.1:108742399-108743611']	1
mPanTro3	mPanTro3_numt421	NUMT_206bp_78%	-::chr2_hap1_hsa3:110252523-110252729	HG01358	['+::HG01358#1#CM089052.1:110274762-110275974']	1
mPanTro3	mPanTro3_numt421	NUMT_206bp_78%	-::chr2_hap1_hsa3:110252523-110252729	HG02572	['+::HG02572#1#CM088152.1:108760712-108761924']	1
mPanTro3	mPanTro3_numt421	NUMT_206bp_78%	-::chr2_hap1_hsa3:110252523-110252729	HG04184	['+::HG04184#1#CM086458.1:109220391-109221603']	1
mPanTro3	mPanTro3_numt422	NUMT_1448bp_74%	+::chr2_hap1_hsa3:110252731-110254179	HG002	['+::HG002#1#chr3:109903409-109905867']	1
mPanTro3	mPanTro3_numt422	NUMT_1448bp_74%	+::chr2_hap1_hsa3:110252731-110254179	HG00597	['+::HG00597#1#CM085768.1:108742607-108745065']	1
mPanTro3	mPanTro3_numt422	NUMT_1448bp_74%	+::chr2_hap1_hsa3:110252731-110254179	HG01358	['+::HG01358#1#CM089052.1:110274970-110277428']	1
mPanTro3	mPanTro3_numt422	NUMT_1448bp_74%	+::chr2_hap1_hsa3:110252731-110254179	HG02572	['+::HG02572#1#CM088152.1:108760920-108763378']	1
mPanTro3	mPanTro3_numt422	NUMT_1448bp_74%	+::chr2_hap1_hsa3:110252731-110254179	HG04184	['+::HG04184#1#CM086458.1:109220599-109223057']	1
mPanTro3	mPanTro3_numt423	NUMT_1036bp_79%	-::chr2_hap1_hsa3:110254180-110255216	HG002	['+::HG002#1#chr3:109904864-109906902']	1
mPanTro3	mPanTro3_numt423	NUMT_1036bp_79%	-::chr2_hap1_hsa3:110254180-110255216	HG00597	['+::HG00597#1#CM085768.1:108744062-108746100']	1
mPanTro3	mPanTro3_numt423	NUMT_1036bp_79%	-::chr2_hap1_hsa3:110254180-110255216	HG01358	['+::HG01358#1#CM089052.1:110276425-110278463']	1
